cache_read_tokens_reported,cache_write_tokens_reported,completed_at_utc,container_id,content_chunk_count,decode_wall_time_ms,error_message_sanitized,error_type,event_type,finish_reason,first_content_event_at_utc,first_stream_event_at_utc,http_status,in_flight_requests_at_start,input_tokens_estimated,input_tokens_reported,last_content_event_at_utc,model,output_tokens_estimated,output_tokens_reported,process_id,provider,provider_request_id,request_duration_ms,request_id_local,request_path,retry_index,run_id,schema_version,started_at_utc,stream_event_count,target_path,task_name,tokenizer_method,trial_id,ttft_content_ms,ttft_stream_event_ms,usage_source
0,0,2026-07-29T14:40:23.366127Z,,401,28616,,,request,tool_use,2026-07-29T14:39:54.750137Z,2026-07-29T14:39:54.749896Z,200,2,,72309,,umans-qwen3.6-35b-a3b,,10377,,umans,482ce316-f5ba-4474-800c-b3b52da4123a,34104,971ba9bb0bcf4ce18a2dc34e267ce4bf,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:39:49.261977Z,411,/v1/messages,unknown,,unknown,5488,5488,provider_stream
0,0,2026-07-29T14:40:27.338755Z,,18,262,,,request,tool_use,2026-07-29T14:40:27.052223Z,2026-07-29T14:40:27.051993Z,200,2,,9539,,umans-qwen3.6-35b-a3b,,93,,umans,ea8abae0-8a4c-4c02-9f41-0b2c7730b0d6,3925,1c1d8e2c89744097a1cd58d0b082f0a1,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:40:23.413952Z,28,/v1/messages,unknown,,unknown,3638,3638,provider_stream
0,0,2026-07-29T14:41:03.486306Z,,2939,32584,,,request,tool_use,2026-07-29T14:40:30.641398Z,2026-07-29T14:40:30.641128Z,200,2,,931,,umans-qwen3.6-35b-a3b,,8475,,umans,c47ef6e0-36f9-4c7d-99fd-2d9c9474e513,36019,576ec8475f424e0ea239251af5ed4655,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:40:27.467503Z,2949,/v1/messages,unknown,,unknown,3174,3174,provider_stream
0,0,2026-07-29T14:41:39.535281Z,,12641,132866,,,request,end_turn,2026-07-29T14:39:26.667863Z,2026-07-29T14:39:26.667677Z,200,2,,63069,,umans-qwen3.6-35b-a3b,,36084,,umans,d4ad0943-c9b1-4fed-a0db-ec66e3f60bcd,138053,99ccb94f7e9c414389574768a3e9d699,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:39:21.482504Z,12646,/v1/messages,unknown,,unknown,5185,5185,provider_stream
0,0,2026-07-29T14:41:50.321662Z,,476,7631,,,request,tool_use,2026-07-29T14:41:42.688612Z,2026-07-29T14:41:42.688273Z,200,2,,245,,umans-qwen3.6-35b-a3b,,1254,,umans,ef1a194e-468a-4156-90ea-acf4c4797ea2,10725,954e31e6fd41492abde1509ff00e3ef3,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:41:39.596813Z,486,/v1/messages,unknown,,unknown,3092,3091,provider_stream
0,0,2026-07-29T14:41:51.568691Z,,3483,44469,,,request,tool_use,2026-07-29T14:41:06.819792Z,2026-07-29T14:41:06.819560Z,200,2,,191,,umans-qwen3.6-35b-a3b,,11447,,umans,8916fc2c-67b8-4e06-8458-7cea1adaf160,48027,4af226ec49a54c65aba5c8fffb57ab13,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:41:03.541433Z,3493,/v1/messages,unknown,,unknown,3278,3278,provider_stream
0,0,2026-07-29T14:41:56.650146Z,,65,3316,,,request,tool_use,2026-07-29T14:41:53.291461Z,2026-07-29T14:41:53.291231Z,200,2,,542,,umans-qwen3.6-35b-a3b,,461,,umans,639e45f4-834e-4691-a5f4-06ea5fcf2dc5,6269,0a32d217dce747b780f75540e5738af6,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:41:50.381363Z,75,/v1/messages,unknown,,unknown,2910,2910,provider_stream
0,0,2026-07-29T14:42:06.969373Z,,361,7345,,,request,tool_use,2026-07-29T14:41:59.556439Z,2026-07-29T14:41:59.556216Z,200,2,,518,,umans-qwen3.6-35b-a3b,,1384,,umans,27187711-3991-4824-959f-cf729a5fccc0,10269,b3d0013d1b0a432cb1ea475cbaab2aba,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:41:56.699948Z,371,/v1/messages,unknown,,unknown,2856,2856,provider_stream
0,0,2026-07-29T14:42:22.337776Z,,835,12628,,,request,end_turn,2026-07-29T14:42:09.708641Z,2026-07-29T14:42:09.708409Z,200,2,,657,,umans-qwen3.6-35b-a3b,,2094,,umans,15c9c441-d017-422a-9cb2-1753a5a7a89c,15286,bfe7717ac21f431f990bfc204c36b6f9,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:42:07.051604Z,840,/v1/messages,unknown,,unknown,2657,2657,provider_stream
0,0,2026-07-29T14:42:23.215459Z,,1824,27945,,,request,tool_use,2026-07-29T14:41:55.090894Z,2026-07-29T14:41:55.090671Z,200,2,,2368,,umans-qwen3.6-35b-a3b,,5308,,umans,5f4459d3-e8e8-4915-8467-0c5262ffe231,31483,b7c8f32112c34f66bc934395aea9449f,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:41:51.732267Z,1834,/v1/messages,unknown,,unknown,3359,3358,provider_stream
0,0,2026-07-29T14:42:32.854001Z,,467,6421,,,request,tool_use,2026-07-29T14:42:26.356619Z,2026-07-29T14:42:26.356302Z,200,2,,2489,,umans-qwen3.6-35b-a3b,,1300,,umans,46fec82b-12e0-47a6-9cb0-6d8d73deca76,9581,15d1eddbeb074772ab0694a79a76ae19,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:42:23.272937Z,477,/v1/messages,unknown,,unknown,3084,3083,provider_stream
0,0,2026-07-29T14:42:37.203724Z,,360,11799,,,request,tool_use,2026-07-29T14:42:25.339266Z,2026-07-29T14:42:25.339001Z,200,2,,1885,,umans-qwen3.6-35b-a3b,,2853,,umans,ec387c1f-a0b1-4cfd-b58a-608ef8ca6433,14818,68c323d64e6049a9b5a88c7df1b84346,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:42:22.385850Z,370,/v1/messages,unknown,,unknown,2953,2953,provider_stream
0,0,2026-07-29T14:43:21.223239Z,,2937,44969,,,request,end_turn,2026-07-29T14:42:36.252457Z,2026-07-29T14:42:36.252231Z,200,2,,370,,umans-qwen3.6-35b-a3b,,10633,,umans,2b90ee4e-9aa9-45dc-b383-3eb2797d6e80,48290,09261a27a17548afb89325688ed85ec2,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:42:32.932767Z,2942,/v1/messages,unknown,,unknown,3320,3319,provider_stream
0,0,2026-07-29T14:43:27.542183Z,,134,2162,,,request,tool_use,2026-07-29T14:43:25.116199Z,2026-07-29T14:43:25.115968Z,200,2,,13242,,umans-qwen3.6-35b-a3b,,511,,umans,a167b392-d1c8-4ba4-8fbd-3cb86088c843,6266,93100916dd7e47eab61c093099c9bf15,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:43:21.276504Z,144,/v1/messages,unknown,,unknown,3840,3839,provider_stream
0,0,2026-07-29T14:43:32.400488Z,,17,983,,,request,tool_use,2026-07-29T14:43:31.414299Z,2026-07-29T14:43:31.414071Z,200,2,,194,,umans-qwen3.6-35b-a3b,,90,,umans,986f127f-0220-44b0-8b67-4e8301ccc9a2,4790,32d294300388447a8f52b5b101ec7099,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:43:27.610852Z,27,/v1/messages,unknown,,unknown,3803,3803,provider_stream
0,0,2026-07-29T14:43:36.592000Z,,30,468,,,request,tool_use,2026-07-29T14:43:36.122100Z,2026-07-29T14:43:36.121896Z,200,2,,395,,umans-qwen3.6-35b-a3b,,129,,umans,a7d7bac7-50e2-4fc8-98aa-e296bf8a5161,4073,9f400ba7b0d34cb3b23f328a53b36493,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:43:32.519342Z,40,/v1/messages,unknown,,unknown,3603,3603,provider_stream
0,0,2026-07-29T14:44:18.890207Z,,504,39152,,,request,tool_use,2026-07-29T14:43:39.736820Z,2026-07-29T14:43:39.736602Z,200,2,,301,,umans-qwen3.6-35b-a3b,,10253,,umans,062783cb-2e3a-4cbc-ad7c-f058e776d667,42255,6325836f289b42698f999bff346f9d5f,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:43:36.635197Z,514,/v1/messages,unknown,,unknown,3102,3101,provider_stream
0,0,2026-07-29T14:44:23.214683Z,,10,253,,,request,tool_use,2026-07-29T14:44:22.937261Z,2026-07-29T14:44:22.937021Z,200,2,,8877,,umans-qwen3.6-35b-a3b,,76,,umans,a61271a4-d78c-4f00-bb2e-be2023b28653,4285,475ce8997d6c41a6b37c668fe06ba8ca,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:44:18.929967Z,20,/v1/messages,unknown,,unknown,4007,4007,provider_stream
0,0,2026-07-29T14:44:27.770010Z,,7290,107357,,,request,end_turn,2026-07-29T14:42:40.408481Z,2026-07-29T14:42:40.408274Z,200,2,,4174,,umans-qwen3.6-35b-a3b,,19690,,umans,ffd497e4-eb74-4757-97cc-2ec04bb5b28c,110486,481d5ddc0f154444b5d92ff16803eb0a,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:42:37.284504Z,7295,/v1/messages,unknown,,unknown,3124,3124,provider_stream
0,0,2026-07-29T14:44:37.220333Z,,828,10586,,,request,tool_use,2026-07-29T14:44:26.527307Z,2026-07-29T14:44:26.527044Z,200,2,,691,,umans-qwen3.6-35b-a3b,,2340,,umans,f5c7c320-ef97-4bd0-934f-ab3308630414,13888,4b16b9305076451691c6fb639d334ed3,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:44:23.332747Z,838,/v1/messages,unknown,,unknown,3195,3194,provider_stream
0,0,2026-07-29T14:45:03.132098Z,,1173,22454,,,request,tool_use,2026-07-29T14:44:40.543253Z,2026-07-29T14:44:40.542895Z,200,2,,377,,umans-qwen3.6-35b-a3b,,5130,,umans,0ef19512-555c-406d-bccf-d9cc55121e5e,25840,cc5809f11b5d4157ab1a1a68b9ddff38,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:44:37.292136Z,1183,/v1/messages,unknown,,unknown,3251,3251,provider_stream
0,0,2026-07-29T14:45:04.089022Z,,2282,32850,,,request,tool_use,2026-07-29T14:44:31.019411Z,2026-07-29T14:44:31.019194Z,200,2,,4386,,umans-qwen3.6-35b-a3b,,6806,,umans,6d1d7096-8879-4321-83f4-9709acdbde34,36262,f5243c23f1eb4c8483654a646377bb56,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:44:27.827036Z,2292,/v1/messages,unknown,,unknown,3192,3192,provider_stream
0,0,2026-07-29T14:45:06.903191Z,,12,197,,,request,tool_use,2026-07-29T14:45:06.705985Z,2026-07-29T14:45:06.705745Z,200,2,,1917,,umans-qwen3.6-35b-a3b,,61,,umans,36425472-0ae9-4bc5-a608-f403c9b22edf,3725,e630bdcaa6f64ccd992dfdb1a957493e,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:03.177985Z,22,/v1/messages,unknown,,unknown,3528,3528,provider_stream
0,0,2026-07-29T14:45:11.050799Z,,15,2952,,,request,tool_use,2026-07-29T14:45:08.061634Z,2026-07-29T14:45:08.061410Z,200,2,,903,,umans-qwen3.6-35b-a3b,,922,,umans,d98bccfa-be0c-44a4-b91b-a16f2f937e75,6909,91178ce3344f4d09b7b04481e59a9f89,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:04.141891Z,25,/v1/messages,unknown,,unknown,3920,3920,provider_stream
0,0,2026-07-29T14:45:22.425748Z,,94,8331,,,request,tool_use,2026-07-29T14:45:14.052019Z,2026-07-29T14:45:14.051815Z,200,2,,1920,,umans-qwen3.6-35b-a3b,,2096,,umans,83a654f0-9bd8-49f5-b070-57a33b2519b3,11348,7c837a07a20547ccb2ce17cf29870e05,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:11.077268Z,104,/v1/messages,unknown,,unknown,2975,2975,provider_stream
0,0,2026-07-29T14:45:23.329274Z,,434,12710,,,request,tool_use,2026-07-29T14:45:10.543962Z,2026-07-29T14:45:10.543736Z,200,2,,505,,umans-qwen3.6-35b-a3b,,3124,,umans,5df8b2ea-c5b7-46ca-bb55-414cf1fd0522,16321,56f8a706367a402ab80e576c9a3f401e,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:07.008382Z,444,/v1/messages,unknown,,unknown,3536,3535,provider_stream
0,0,2026-07-29T14:45:27.120775Z,,13,1,,,request,tool_use,2026-07-29T14:45:27.119664Z,2026-07-29T14:45:27.119467Z,200,2,,2086,,umans-qwen3.6-35b-a3b,,66,,umans,0230975d-88d6-4c03-b4de-761b4876ac4e,3757,3d0deebee39b4f9188cc71ebd2d4d036,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:23.363747Z,23,/v1/messages,unknown,,unknown,3756,3756,provider_stream
0,0,2026-07-29T14:45:35.653382Z,,312,4811,,,request,end_turn,2026-07-29T14:45:30.841745Z,2026-07-29T14:45:30.841551Z,200,2,,1279,,umans-qwen3.6-35b-a3b,,818,,umans,1c1a11eb-ef51-4765-b0c7-ab2ac8c66016,8401,a3a67c5509f04e628e33bc3512930f49,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:27.252349Z,317,/v1/messages,unknown,,unknown,3589,3589,provider_stream
0,0,2026-07-29T14:45:41.437134Z,,86,1493,,,request,tool_use,2026-07-29T14:45:39.891372Z,2026-07-29T14:45:39.891173Z,200,2,,16247,,umans-qwen3.6-35b-a3b,,303,,umans,d4dbb1e0-2e8f-43aa-b4af-b72aca57ea4b,5744,ff90c6a212af44ffb1977cd8c962ccc2,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:35.692703Z,96,/v1/messages,unknown,,unknown,4199,4198,provider_stream
0,0,2026-07-29T14:46:10.093437Z,,2120,44067,,,request,tool_use,2026-07-29T14:45:25.814187Z,2026-07-29T14:45:25.813938Z,200,2,,6235,,umans-qwen3.6-35b-a3b,,8184,,umans,f9946a62-cd0e-47fa-a16e-90445874a80c,47611,4b1c9f4af2e447a0badf62983eb2cd76,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:22.482022Z,2130,/v1/messages,unknown,,unknown,3332,3332,provider_stream
0,0,2026-07-29T14:46:23.970334Z,,163,10555,,,request,tool_use,2026-07-29T14:46:13.362594Z,2026-07-29T14:46:13.362370Z,200,2,,7201,,umans-qwen3.6-35b-a3b,,2453,,umans,b27e983b-028b-4914-8b9e-7e0653bb9120,13747,9deb326d439b4e41b3f00a1110ab8d0f,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:46:10.223505Z,173,/v1/messages,unknown,,unknown,3139,3139,provider_stream
0,0,2026-07-29T14:46:25.847051Z,,2700,40632,,,request,end_turn,2026-07-29T14:45:45.212917Z,2026-07-29T14:45:45.212644Z,200,2,,180,,umans-qwen3.6-35b-a3b,,9914,,umans,8c10f0fe-5f0b-4e18-86c4-d89e1617ae1f,44340,3c246b5303084e48a1ea68c2eb7a2cc5,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:45:41.506707Z,2705,/v1/messages,unknown,,unknown,3706,3706,provider_stream
0,0,2026-07-29T14:46:37.329064Z,,98,9865,,,request,tool_use,2026-07-29T14:46:27.462781Z,2026-07-29T14:46:27.462549Z,200,2,,5345,,umans-qwen3.6-35b-a3b,,1929,,umans,f62d27ee-d487-4fba-b9b1-d3c0d9e61913,13253,e343f63601fc4f8594f9a08ba05ac101,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:46:24.075728Z,108,/v1/messages,unknown,,unknown,3387,3387,provider_stream
,,2026-07-29T14:48:17.478522Z,,0,,,,request,,,2026-07-29T14:48:17.478365Z,200,2,,,,,,,,umans,19717f09-d4e5-4211-8cb0-e57aac0bdcf4,906,8e3fe62b68c64476a58853f727f4fac8,/v1/models/info,0,unknown,1,2026-07-29T14:48:16.572930Z,1,/v1/models/info,unknown,,unknown,,905,not_reported
0,0,2026-07-29T14:48:22.559288Z,,7103,100870,,,request,end_turn,2026-07-29T14:46:40.958843Z,2026-07-29T14:46:40.958615Z,200,1,,4388,,umans-qwen3.6-35b-a3b,,20248,,umans,fa4ce425-a80f-4102-b177-e8c40191e7b3,104972,6d5ea5ab16d245798ca6008ddd5f4709,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:46:37.587438Z,7108,/v1/messages,unknown,,unknown,3371,3371,provider_stream
0,0,2026-07-29T14:48:26.316215Z,,233,5030,,,request,tool_use,2026-07-29T14:48:21.286292Z,2026-07-29T14:48:21.286055Z,200,2,,15670,,umans-qwen3.6-35b-a3b,,598,,umans,606f5832-97e0-40e5-a571-f2ea62c31faa,9312,3f6c0561c85e4b70bb8ba211b8d19d93,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:48:17.004206Z,243,/v1/messages,unknown,,unknown,4282,4282,provider_stream
0,0,2026-07-29T14:48:30.514987Z,,13,326,,,request,tool_use,2026-07-29T14:48:30.188781Z,2026-07-29T14:48:30.188553Z,200,1,,714,,umans-qwen3.6-35b-a3b,,95,,umans,70e3d374-9c51-4529-ae15-c4e060fa6763,4087,bdd654faf8be4580944fdc9e102e60e3,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:48:26.427696Z,23,/v1/messages,unknown,,unknown,3761,3761,provider_stream
,,2026-07-29T14:49:47.474203Z,,0,,,,request,,,2026-07-29T14:49:47.474035Z,200,1,,,,,,,,umans,d65e6b23-7fac-4493-b27e-4959c818291e,3805,147e66ec549c4378a060fd68881cadfc,/v1/models/info,0,unknown,1,2026-07-29T14:49:43.669677Z,1,/v1/models/info,unknown,,unknown,,3804,not_reported
0,0,2026-07-29T14:50:03.168635Z,,1085,13198,,,request,tool_use,2026-07-29T14:49:49.867511Z,2026-07-29T14:49:49.867267Z,200,2,,188,,umans-qwen3.6-35b-a3b,,2496,,umans,2376dcb7-2e8a-435d-bdef-eeaeb9dd0510,19007,27b4e0888d7742469f62cb1a34fe6807,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:49:44.161964Z,1095,/v1/messages,unknown,,unknown,5706,5705,provider_stream
0,0,2026-07-29T14:50:33.068697Z,,14,5,,,request,tool_use,2026-07-29T14:50:33.041389Z,2026-07-29T14:50:33.041184Z,200,2,,618,,umans-qwen3.6-35b-a3b,,74,,umans,f0bd5b5e-aa07-49d9-bb1f-4ef2c3fd0e2e,2408,e1dfa589b828478b8b3a46e0fd28514a,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:50:30.660956Z,24,/v1/messages,unknown,,unknown,2380,2380,provider_stream
0,0,2026-07-29T14:50:35.190495Z,,11,315,,,request,tool_use,2026-07-29T14:50:34.856080Z,2026-07-29T14:50:34.855810Z,200,2,,134,,umans-qwen3.6-35b-a3b,,91,,umans,0f2674b7-2a1c-4cb2-ad3d-f717040f6025,2088,338726dd331648628f30a5a4d78fdf68,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:50:33.102910Z,21,/v1/messages,unknown,,unknown,1753,1753,provider_stream
0,0,2026-07-29T14:50:38.407992Z,,11,295,,,request,tool_use,2026-07-29T14:50:38.111037Z,2026-07-29T14:50:38.110813Z,200,2,,135,,umans-qwen3.6-35b-a3b,,92,,umans,d65b49fa-d697-4304-aeef-f144e41f448c,3072,817ba1ed74314e88b66f2884c1bc2a93,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:50:35.335739Z,21,/v1/messages,unknown,,unknown,2775,2775,provider_stream
0,0,2026-07-29T14:51:49.587034Z,,110,66581,,,request,tool_use,2026-07-29T14:50:43.005214Z,2026-07-29T14:50:43.005005Z,200,2,,316,,umans-qwen3.6-35b-a3b,,11695,,umans,d482f31a-ecf3-47c8-a42b-da6419605f7d,69936,ab33eeda27ce486290ae6f870feaebb2,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:50:39.651420Z,120,/v1/messages,unknown,,unknown,3354,3354,provider_stream
0,0,2026-07-29T14:51:53.529439Z,,22,912,,,request,tool_use,2026-07-29T14:51:52.613711Z,2026-07-29T14:51:52.613506Z,200,2,,11565,,umans-qwen3.6-35b-a3b,,103,,umans,5cfa202e-55a7-4e60-9502-4cc02a228802,3882,ef3593d9687f49fb9a37adb39e87bf5f,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:51:49.647489Z,32,/v1/messages,unknown,,unknown,2966,2966,provider_stream
0,0,2026-07-29T14:51:56.551991Z,,19,716,,,request,tool_use,2026-07-29T14:51:55.832337Z,2026-07-29T14:51:55.832115Z,200,2,,172,,umans-qwen3.6-35b-a3b,,92,,umans,67f24412-9053-4c4c-ad2a-f8d6b6db8018,2993,30a6327cf9474a26a54e63dc4ef1359d,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:51:53.558730Z,29,/v1/messages,unknown,,unknown,2274,2273,provider_stream
0,0,2026-07-29T14:52:00.561147Z,,16,636,,,request,tool_use,2026-07-29T14:51:59.847184Z,2026-07-29T14:51:59.846972Z,200,2,,150,,umans-qwen3.6-35b-a3b,,102,,umans,e929a99a-fcc4-448a-8a5b-c82dffd915a0,3913,db8e73c5c408498cb680cd0ee4639209,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:51:56.647791Z,26,/v1/messages,unknown,,unknown,3199,3199,provider_stream
,,2026-07-29T14:53:36.269063Z,,0,,,,request,,,2026-07-29T14:53:35.467256Z,200,1,,,,qwen3.6-35b,,,,kourier,chatcmpl-3kUYYI5JcWeq6UZKkjEppqiV,2816,ea81ffc740ac4e88a7eca881eef3eeed,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T14:53:33.452909Z,0,/v1/chat/completions,unknown,,unknown,,2014,not_reported
0,0,2026-07-29T14:54:01.953928Z,,17690,236580,,,request,max_tokens,2026-07-29T14:50:05.371457Z,2026-07-29T14:50:05.371228Z,200,1,,206,,umans-qwen3.6-35b-a3b,,49152,,umans,a9f852ec-bedf-4ac5-a3ed-5c2c2b622060,238646,174fc120963d41fd90e3d46524162382,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:50:03.308259Z,17695,/v1/messages,unknown,,unknown,2063,2063,provider_stream
0,0,2026-07-29T14:54:29.097213Z,,12,265,,,request,tool_use,2026-07-29T14:54:28.824567Z,2026-07-29T14:54:28.824338Z,200,1,,520,,umans-qwen3.6-35b-a3b,,85,,umans,46e950a1-5767-4b93-9822-c97bb3f27c4c,2511,e3a9d2fea2164958bf8a1b47254911c0,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:54:26.586402Z,22,/v1/messages,unknown,,unknown,2238,2238,provider_stream
0,0,2026-07-29T14:54:32.298563Z,,48,618,,,request,tool_use,2026-07-29T14:54:31.666471Z,2026-07-29T14:54:31.666236Z,200,1,,193,,umans-qwen3.6-35b-a3b,,149,,umans,919d21e3-9dae-4fdd-9175-62b12d8cdb08,2804,57e4b5c73c0f47aa88e60d6ccd1456ba,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:54:29.494632Z,58,/v1/messages,unknown,,unknown,2172,2172,provider_stream
0,0,2026-07-29T14:55:02.392965Z,,63,27638,,,request,tool_use,2026-07-29T14:54:34.752014Z,2026-07-29T14:54:34.751781Z,200,1,,5283,,umans-qwen3.6-35b-a3b,,8748,,umans,c34f3d47-9ef4-46e6-ac5c-5fc42e727d35,30031,27a016c88b8d4b218117700f8256f69f,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:54:32.361958Z,73,/v1/messages,unknown,,unknown,2390,2390,provider_stream
0,0,2026-07-29T14:55:07.742180Z,,184,2067,,,request,tool_use,2026-07-29T14:55:05.672101Z,2026-07-29T14:55:05.671861Z,200,1,,8709,,umans-qwen3.6-35b-a3b,,579,,umans,ef95787d-cc22-4fd4-b62f-09cdb03bbfba,4694,7e5a87a8ca334ae8b33ea8db880ad1ee,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:55:03.048507Z,194,/v1/messages,unknown,,unknown,2624,2623,provider_stream
0,0,2026-07-29T14:55:13.069160Z,,60,2151,,,request,tool_use,2026-07-29T14:55:10.915726Z,2026-07-29T14:55:10.915481Z,200,1,,295,,umans-qwen3.6-35b-a3b,,515,,umans,cc9c8880-a923-48ac-95fc-2bc0c05d11a5,4696,06ddf09e02874ce6869b42b34c496e69,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:55:08.373330Z,70,/v1/messages,unknown,,unknown,2542,2542,provider_stream
0,0,2026-07-29T14:55:17.285097Z,,15,297,,,request,tool_use,2026-07-29T14:55:16.988207Z,2026-07-29T14:55:16.987948Z,200,1,,501,,umans-qwen3.6-35b-a3b,,73,,umans,145063ab-1dd0-4fde-81f1-9269483a116f,2764,e58726af0c1c4f08bb57db1eb392a6f5,/v1/messages,0,tb21-omp-umans-full-umans-qwen3.6-35b-a3b-20260729-054017,1,2026-07-29T14:55:14.521103Z,25,/v1/messages,unknown,,unknown,2467,2467,provider_stream
,,2026-07-29T14:55:17.711704Z,,0,,,,request,,,2026-07-29T14:55:17.711556Z,200,2,,,,,,,,umans,a7ef6622-9748-4808-9ea5-b575ef2ad057,884,4786e3c45de4432b8f81f72417311ac5,/v1/models/info,0,unknown,1,2026-07-29T14:55:16.828131Z,1,/v1/models/info,unknown,,unknown,,883,not_reported
